1720783448,StartEvent,4233079759413953091
1720783448,GraphDifficEvent,4233079759413953091
1720783448,DDAGraphActEvent,4233079759413953091
1720783448,LevelDifficultyEvent,4233079759413953091,HARD
1720783626,StartLevelEvent,4233079759413953091,1,"Level2"
1720783686,LostHealthEvent,4233079759413953091,"2"
1720783686,LevelCompletedEvent,4233079759413953091
1720783686,GraphDifficEvent,4233079759413953091
1720783686,GraphDifficEvent,4233079759413953091
1720783686,DDAGraphActEvent,4233079759413953091
1720783686,EndLevelEvent,4233079759413953091,1,"Level2"
1720783687,StartLevelEvent,4233079759413953091,2,"Level1"
1720783778,LostHealthEvent,4233079759413953091,"1"
1720783778,LevelCompletedEvent,4233079759413953091
1720783778,GraphDifficEvent,4233079759413953091
1720783778,GraphDifficEvent,4233079759413953091
1720783778,GraphDifficEvent,4233079759413953091
1720783778,DDAGraphActEvent,4233079759413953091
1720783778,EndLevelEvent,4233079759413953091,2,"Level1"
1720783779,StartLevelEvent,4233079759413953091,3,"Level3_Hard"
1720783885,LostHealthEvent,4233079759413953091,"0"
1720783885,LevelCompletedEvent,4233079759413953091
1720783885,GraphDifficEvent,4233079759413953091
1720783885,GraphDifficEvent,4233079759413953091
1720783885,GraphDifficEvent,4233079759413953091
1720783885,DDAGraphActEvent,4233079759413953091
1720783885,EndLevelEvent,4233079759413953091,3,"Level3_Hard"
1720783886,StartLevelEvent,4233079759413953091,4,"Level5_Hard"
1720783989,LostHealthEvent,4233079759413953091,"5"
1720783989,LevelCompletedEvent,4233079759413953091
1720783989,GraphDifficEvent,4233079759413953091
1720783989,GraphDifficEvent,4233079759413953091
1720783989,GraphDifficEvent,4233079759413953091
1720783989,DDAGraphActEvent,4233079759413953091
1720783989,EndLevelEvent,4233079759413953091,4,"Level5_Hard"
1720783990,StartLevelEvent,4233079759413953091,5,"Level4_Hard"
1720784032,PlayerDeathEvent,4233079759413953091,"-2,569484","-4,739328"
1720784033,GraphDifficEvent,4233079759413953091
1720784033,GraphDifficEvent,4233079759413953091
1720784033,DDAGraphActEvent,4233079759413953091
1720784033,EndLevelEvent,4233079759413953091,5,"Level4_Hard"
1720784051,EndEvent,4233079759413953091
