1720802479,StartEvent,8787202040690771834
1720802479,GraphDifficEvent,8787202040690771834
1720802479,DDAGraphActEvent,8787202040690771834
1720802479,LevelDifficultyEvent,8787202040690771834,EASY
1720802529,StartLevelEvent,8787202040690771834,1,"Level4"
1720802572,LostHealthEvent,8787202040690771834,"0"
1720802572,LevelCompletedEvent,8787202040690771834
1720802572,GraphDifficEvent,8787202040690771834
1720802572,GraphDifficEvent,8787202040690771834
1720802572,DDAGraphActEvent,8787202040690771834
1720802572,EndLevelEvent,8787202040690771834,1,"Level4"
1720802573,StartLevelEvent,8787202040690771834,2,"Level1"
1720802651,LostHealthEvent,8787202040690771834,"2"
1720802651,LevelCompletedEvent,8787202040690771834
1720802651,GraphDifficEvent,8787202040690771834
1720802651,GraphDifficEvent,8787202040690771834
1720802651,GraphDifficEvent,8787202040690771834
1720802651,DDAGraphActEvent,8787202040690771834
1720802651,EndLevelEvent,8787202040690771834,2,"Level1"
1720802652,StartLevelEvent,8787202040690771834,3,"Level3_Hard"
1720802733,LostHealthEvent,8787202040690771834,"2"
1720802733,LevelCompletedEvent,8787202040690771834
1720802733,GraphDifficEvent,8787202040690771834
1720802733,GraphDifficEvent,8787202040690771834
1720802733,GraphDifficEvent,8787202040690771834
1720802733,DDAGraphActEvent,8787202040690771834
1720802733,EndLevelEvent,8787202040690771834,3,"Level3_Hard"
1720802734,StartLevelEvent,8787202040690771834,4,"Level2_Hard"
1720802744,BulletDodgedEvent,8787202040690771834
1720802764,BulletDodgedEvent,8787202040690771834
1720802808,BulletDodgedEvent,8787202040690771834
1720802811,LostHealthEvent,8787202040690771834,"3"
1720802811,LevelCompletedEvent,8787202040690771834
1720802811,GraphDifficEvent,8787202040690771834
1720802811,GraphDifficEvent,8787202040690771834
1720802811,GraphDifficEvent,8787202040690771834
1720802811,DDAGraphActEvent,8787202040690771834
1720802811,EndLevelEvent,8787202040690771834,4,"Level2_Hard"
1720802812,StartLevelEvent,8787202040690771834,5,"Level4_Hard"
1720802825,BulletDodgedEvent,8787202040690771834
1720802908,LostHealthEvent,8787202040690771834,"1"
1720802908,LevelCompletedEvent,8787202040690771834
1720802908,GraphDifficEvent,8787202040690771834
1720802908,GraphDifficEvent,8787202040690771834
1720802908,GraphDifficEvent,8787202040690771834
1720802908,DDAGraphActEvent,8787202040690771834
1720802908,EndLevelEvent,8787202040690771834,5,"Level4_Hard"
1720802909,StartLevelEvent,8787202040690771834,6,"Level1_Hard"
1720802961,BulletDodgedEvent,8787202040690771834
1720803015,BulletDodgedEvent,8787202040690771834
1720803020,BulletDodgedEvent,8787202040690771834
1720803022,PlayerDeathEvent,8787202040690771834,"-2,659378","-7,898236"
1720803023,GraphDifficEvent,8787202040690771834
1720803023,GraphDifficEvent,8787202040690771834
1720803023,DDAGraphActEvent,8787202040690771834
1720803023,EndLevelEvent,8787202040690771834,6,"Level1_Hard"
1720803059,EndEvent,8787202040690771834
