1720650553,StartEvent,4448082099681510385
1720650553,GraphDifficEvent,4448082099681510385
1720650553,DDAGraphActEvent,4448082099681510385
1720650553,LevelDifficultyEvent,4448082099681510385,HARD
1720650579,StartLevelEvent,4448082099681510385,1,"Level3"
1720650669,LostHealthEvent,4448082099681510385,"2"
1720650669,LevelCompletedEvent,4448082099681510385
1720650669,GraphDifficEvent,4448082099681510385
1720650669,GraphDifficEvent,4448082099681510385
1720650669,DDAGraphActEvent,4448082099681510385
1720650669,EndLevelEvent,4448082099681510385,1,"Level3"
1720650670,StartLevelEvent,4448082099681510385,2,"Level5"
1720650711,BulletDodgedEvent,4448082099681510385
1720650752,LostHealthEvent,4448082099681510385,"7"
1720650752,LevelCompletedEvent,4448082099681510385
1720650752,GraphDifficEvent,4448082099681510385
1720650752,GraphDifficEvent,4448082099681510385
1720650752,DDAGraphActEvent,4448082099681510385
1720650752,EndLevelEvent,4448082099681510385,2,"Level5"
1720650753,StartLevelEvent,4448082099681510385,3,"Level1"
1720650860,LostHealthEvent,4448082099681510385,"2"
1720650860,LevelCompletedEvent,4448082099681510385
1720650860,GraphDifficEvent,4448082099681510385
1720650860,GraphDifficEvent,4448082099681510385
1720650860,GraphDifficEvent,4448082099681510385
1720650860,DDAGraphActEvent,4448082099681510385
1720650860,EndLevelEvent,4448082099681510385,3,"Level1"
1720650861,StartLevelEvent,4448082099681510385,4,"Level4_Hard"
1720650887,BulletDodgedEvent,4448082099681510385
1720650959,LostHealthEvent,4448082099681510385,"7"
1720650959,LevelCompletedEvent,4448082099681510385
1720650959,GraphDifficEvent,4448082099681510385
1720650959,GraphDifficEvent,4448082099681510385
1720650959,DDAGraphActEvent,4448082099681510385
1720650959,EndLevelEvent,4448082099681510385,4,"Level4_Hard"
1720650960,StartLevelEvent,4448082099681510385,5,"Level2"
1720651039,BulletDodgedEvent,4448082099681510385
1720651055,LostHealthEvent,4448082099681510385,"4"
1720651055,LevelCompletedEvent,4448082099681510385
1720651055,GraphDifficEvent,4448082099681510385
1720651055,GraphDifficEvent,4448082099681510385
1720651055,GraphDifficEvent,4448082099681510385
1720651055,DDAGraphActEvent,4448082099681510385
1720651055,EndLevelEvent,4448082099681510385,5,"Level2"
1720651056,StartLevelEvent,4448082099681510385,6,"Level5_Hard"
1720651071,BulletDodgedEvent,4448082099681510385
1720651071,BulletDodgedEvent,4448082099681510385
1720651081,PlayerDeathEvent,4448082099681510385,"2,797078","-8,374733"
1720651082,GraphDifficEvent,4448082099681510385
1720651082,GraphDifficEvent,4448082099681510385
1720651082,DDAGraphActEvent,4448082099681510385
1720651082,EndLevelEvent,4448082099681510385,6,"Level5_Hard"
1720651087,EndEvent,4448082099681510385
