1720806676,StartEvent,3130645614623917072
1720806676,GraphDifficEvent,3130645614623917072
1720806676,DDAGraphActEvent,3130645614623917072
1720806676,LevelDifficultyEvent,3130645614623917072,EASY
1720806679,StartLevelEvent,3130645614623917072,1,"Level3"
1720806743,LostHealthEvent,3130645614623917072,"1"
1720806743,LevelCompletedEvent,3130645614623917072
1720806743,GraphDifficEvent,3130645614623917072
1720806743,GraphDifficEvent,3130645614623917072
1720806743,DDAGraphActEvent,3130645614623917072
1720806743,EndLevelEvent,3130645614623917072,1,"Level3"
1720806744,StartLevelEvent,3130645614623917072,2,"Level2"
1720806807,LostHealthEvent,3130645614623917072,"0"
1720806807,LevelCompletedEvent,3130645614623917072
1720806807,GraphDifficEvent,3130645614623917072
1720806807,GraphDifficEvent,3130645614623917072
1720806807,GraphDifficEvent,3130645614623917072
1720806807,DDAGraphActEvent,3130645614623917072
1720806807,EndLevelEvent,3130645614623917072,2,"Level2"
1720806808,StartLevelEvent,3130645614623917072,3,"Level5_Hard"
1720806863,LostHealthEvent,3130645614623917072,"5"
1720806863,LevelCompletedEvent,3130645614623917072
1720806863,GraphDifficEvent,3130645614623917072
1720806863,GraphDifficEvent,3130645614623917072
1720806863,GraphDifficEvent,3130645614623917072
1720806863,DDAGraphActEvent,3130645614623917072
1720806863,EndLevelEvent,3130645614623917072,3,"Level5_Hard"
1720806864,StartLevelEvent,3130645614623917072,4,"Level1_Hard"
1720806982,LostHealthEvent,3130645614623917072,"1"
1720806982,LevelCompletedEvent,3130645614623917072
1720806982,GraphDifficEvent,3130645614623917072
1720806982,GraphDifficEvent,3130645614623917072
1720806982,GraphDifficEvent,3130645614623917072
1720806982,DDAGraphActEvent,3130645614623917072
1720806982,EndLevelEvent,3130645614623917072,4,"Level1_Hard"
1720806983,StartLevelEvent,3130645614623917072,5,"Level4_Hard"
1720807068,LostHealthEvent,3130645614623917072,"4"
1720807068,LevelCompletedEvent,3130645614623917072
1720807068,GraphDifficEvent,3130645614623917072
1720807068,GraphDifficEvent,3130645614623917072
1720807068,GraphDifficEvent,3130645614623917072
1720807068,DDAGraphActEvent,3130645614623917072
1720807068,EndLevelEvent,3130645614623917072,5,"Level4_Hard"
1720807069,StartLevelEvent,3130645614623917072,6,"Level2_Hard"
1720807124,PlayerDeathEvent,3130645614623917072,"1,844626","-9,375155"
1720807125,GraphDifficEvent,3130645614623917072
1720807125,GraphDifficEvent,3130645614623917072
1720807125,DDAGraphActEvent,3130645614623917072
1720807125,EndLevelEvent,3130645614623917072,6,"Level2_Hard"
1720807151,EndEvent,3130645614623917072
